# Server version 0.08 running on 142.157.148.33:8123
# Game ID: 733
# Board class: halma.CCBoard
# Timeout: 1000
# Date: Sat Apr 05 17:55:38 PDT 2014
# Player 1: Player-0, 's260401458', running on 142.157.148.33
# Player 2: Player-1, 'random', running on 142.157.148.33
# Player 3: Player-2, 'random', running on 142.157.148.33
# Player 4: Player-3, 'random', running on 142.157.148.33
START Player-0 s260401458
2 (2,12) (3,12)
3 (13,13) (11,11)
3 (11,11) (9,11)
3 (9,11) (11,11)
3 null null
0 (8,4) (10,4)
0 (10,4) (12,6)
0 null null
1 (15,3) (13,5)
1 null null
2 (2,9) (4,11)
2 null null
3 (12,12) (13,13)
0 (14,14) (15,14)
1 (10,3) (8,5)
1 (8,5) (10,3)
1 (10,3) (8,5)
1 null null
2 (2,14) (1,15)
3 (13,13) (12,12)
0 (15,14) (14,14)
1 (14,3) (12,5)
1 (12,5) (14,3)
1 (14,3) (12,5)
1 (12,5) (14,3)
1 (14,3) (14,5)
1 (14,5) (12,5)
1 (12,5) (14,3)
1 (14,3) (12,5)
1 (12,5) (14,3)
1 (14,3) (12,5)
1 (12,5) (12,7)
1 null null
2 (0,14) (1,13)
3 (15,12) (15,14)
3 (15,14) (15,12)
3 (15,12) (15,14)
3 null null
0 (9,4) (11,6)
0 (11,6) (13,8)
0 (13,8) (11,10)
0 (11,10) (11,12)
0 (11,12) (13,12)
0 null null
1 (12,7) (11,6)
2 (2,15) (3,14)
3 (15,14) (15,12)
3 (15,12) (13,14)
3 (13,14) (15,14)
3 (15,14) (15,12)
3 (15,12) (15,14)
3 (15,14) (13,14)
3 (13,14) (15,12)
3 (15,12) (15,14)
3 (15,14) (13,14)
3 null null
0 (11,5) (13,7)
0 null null
1 (11,6) (12,7)
2 (1,13) (0,12)
3 (11,11) (10,12)
0 (12,6) (14,8)
0 null null
1 (12,7) (12,8)
2 (4,11) (4,10)
3 (15,13) (15,14)
0 (8,15) (10,13)
0 (10,13) (12,15)
0 null null
1 (13,0) (14,1)
2 (0,13) (0,14)
3 (10,12) (9,13)
0 (0,0) (1,1)
1 (13,5) (12,6)
2 (3,10) (5,10)
2 null null
3 (12,9) (11,8)
0 (1,1) (3,3)
0 null null
1 (8,5) (8,4)
2 (2,13) (1,14)
3 (10,11) (11,11)
0 (2,2) (4,4)
0 (4,4) (4,6)
0 null null
1 (13,1) (14,0)
2 (3,12) (4,12)
3 (11,11) (11,12)
0 (4,6) (5,7)
1 (12,0) (12,2)
1 null null
2 (6,13) (5,14)
3 (12,12) (12,11)
0 (10,5) (11,6)
1 (8,4) (7,5)
2 (1,14) (2,13)
3 (12,11) (12,10)
0 (13,7) (11,9)
0 (11,9) (13,11)
0 (13,11) (13,13)
0 (13,13) (15,13)
0 null null
1 (14,0) (13,1)
2 (0,10) (0,9)
3 (14,13) (14,12)
0 (13,12) (14,13)
1 (12,1) (12,3)
1 (12,3) (14,5)
1 (14,5) (12,3)
1 null null
2 (6,15) (6,14)
3 (11,8) (10,8)
0 (5,7) (6,8)
1 (11,0) (11,1)
2 (5,10) (4,11)
3 (10,8) (10,9)
0 (3,0) (4,1)
1 (15,1) (14,0)
2 (2,13) (2,12)
3 (14,12) (13,12)
0 (11,6) (13,6)
0 null null
1 (12,8) (12,7)
2 (3,14) (2,13)
3 (13,14) (12,13)
0 (13,6) (11,6)
0 (11,6) (13,8)
0 (13,8) (15,8)
0 (15,8) (15,10)
0 null null
1 (15,0) (15,1)
2 (0,12) (1,13)
3 (12,10) (11,11)
0 (15,10) (14,11)
1 (15,1) (15,0)
2 (4,11) (5,12)
3 (12,13) (12,14)
0 (6,8) (7,9)
1 (12,7) (11,6)
2 (0,15) (1,14)
3 (11,11) (12,11)
0 (4,1) (5,2)
1 (13,1) (13,2)
2 (6,14) (5,15)
3 (10,9) (10,8)
0 (4,5) (5,6)
1 (13,4) (12,5)
2 (5,14) (4,13)
3 (11,12) (10,11)
0 (5,2) (6,3)
1 (12,6) (10,6)
1 null null
2 (4,12) (3,12)
3 (10,8) (10,7)
0 (7,13) (8,14)
1 (14,4) (15,3)
2 (1,12) (1,11)
3 (15,9) (15,10)
0 (8,14) (9,15)
1 (15,4) (14,4)
2 (1,14) (0,15)
3 (10,11) (9,12)
0 (5,6) (6,7)
1 (12,3) (11,4)
2 (0,15) (0,13)
2 (0,13) (0,15)
2 (0,15) (2,15)
2 (2,15) (0,15)
2 (0,15) (2,15)
2 (2,15) (0,15)
2 (0,15) (0,13)
2 null null
3 (10,7) (10,8)
0 (6,3) (7,4)
1 (14,1) (14,2)
2 (4,10) (3,11)
3 (15,10) (14,10)
0 (7,4) (8,5)
1 (12,5) (11,5)
2 (0,13) (0,15)
2 (0,15) (2,15)
2 (2,15) (0,15)
2 (0,15) (0,13)
2 (0,13) (0,15)
2 null null
3 (10,8) (11,8)
0 (3,3) (4,4)
1 (14,4) (14,5)
2 (1,13) (0,13)
3 (9,12) (10,12)
0 (4,4) (5,5)
1 (12,2) (11,3)
2 (5,12) (6,13)
3 (11,15) (13,13)
3 (13,13) (11,15)
3 null null
0 (9,14) (9,12)
0 (9,12) (11,12)
0 (11,12) (13,10)
0 (13,10) (15,12)
0 (15,12) (13,14)
0 null null
1 (7,5) (8,4)
2 (6,13) (7,12)
3 (14,10) (13,10)
0 (5,5) (6,6)
1 (11,5) (12,6)
2 (4,13) (4,14)
3 (10,12) (11,11)
0 (6,6) (6,8)
0 (6,8) (8,10)
0 null null
1 (14,2) (14,1)
2 (3,12) (3,10)
2 null null
3 (11,14) (10,13)
0 (7,9) (9,11)
0 null null
1 (11,6) (13,6)
1 (13,6) (15,4)
1 (15,4) (15,2)
1 (15,2) (15,4)
1 (15,4) (13,6)
1 null null
2 (2,13) (1,12)
3 (11,11) (12,12)
0 (8,10) (10,12)
0 (10,12) (10,14)
0 null null
1 (12,6) (12,7)
2 (1,11) (3,13)
2 (3,13) (1,11)
2 null null
3 (11,8) (12,9)
0 (9,11) (10,12)
1 (10,6) (9,7)
2 (3,11) (2,11)
3 (11,15) (13,13)
3 (13,13) (13,11)
3 (13,11) (11,11)
3 (11,11) (13,13)
3 (13,13) (11,11)
3 (11,11) (13,11)
3 (13,11) (13,9)
3 null null
0 (14,8) (12,10)
0 (12,10) (14,10)
0 (14,10) (14,12)
0 null null
1 (14,5) (13,5)
2 (5,15) (5,14)
3 (9,13) (9,14)
0 (10,14) (11,15)
1 (8,4) (9,3)
2 (1,12) (2,13)
3 (13,9) (13,11)
3 (13,11) (13,9)
3 (13,9) (11,9)
3 null null
0 (8,5) (9,6)
1 (13,5) (12,5)
2 (3,10) (4,11)
3 (15,15) (13,13)
3 (13,13) (13,11)
3 (13,11) (15,11)
3 null null
0 (9,15) (9,13)
0 (9,13) (11,13)
0 (11,13) (13,11)
0 (13,11) (13,13)
0 (13,13) (15,15)
0 null null
1 (12,7) (13,7)
2 (4,11) (4,12)
3 (14,15) (12,13)
3 null null
0 (11,15) (13,13)
0 null null
1 (9,3) (8,2)
2 (4,14) (5,13)
3 (12,11) (11,11)
0 (9,6) (10,7)
1 (11,3) (11,5)
1 (11,5) (13,5)
1 null null
2 (4,12) (3,13)
3 (11,11) (12,11)
0 (10,7) (11,8)
1 (13,2) (14,3)
2 (2,12) (4,14)
2 (4,14) (6,14)
2 (6,14) (4,12)
2 (4,12) (6,14)
2 (6,14) (4,14)
2 (4,14) (2,12)
2 (2,12) (4,14)
2 null null
3 (13,10) (12,10)
0 (11,8) (13,10)
0 (13,10) (15,12)
0 null null
1 (11,4) (12,4)
2 (0,14) (0,12)
2 (0,12) (2,10)
2 (2,10) (0,12)
2 (0,12) (2,10)
2 (2,10) (0,12)
2 (0,12) (0,14)
2 null null
3 (12,11) (11,12)
0 (14,14) (14,15)
1 (15,0) (13,2)
1 (13,2) (15,4)
1 null null
2 (7,12) (6,12)
3 (11,12) (12,11)
0 (6,7) (7,8)
1 (12,4) (11,4)
2 (0,13) (1,12)
3 (12,9) (10,9)
3 (10,9) (12,9)
3 (12,9) (10,9)
3 (10,9) (12,9)
3 (12,9) (10,9)
3 (10,9) (12,9)
3 (12,9) (10,9)
3 (10,9) (12,9)
3 null null
0 (7,8) (8,9)
1 (12,5) (12,4)
2 (6,12) (6,11)
3 (12,12) (11,13)
0 (8,9) (9,10)
1 (9,7) (9,6)
2 (5,13) (3,15)
2 null null
3 (11,9) (12,8)
0 (9,10) (10,11)
1 (12,4) (13,4)
2 (2,11) (2,12)
3 (10,13) (11,12)
0 (10,11) (10,13)
0 null null
1 (9,6) (8,6)
2 (5,14) (6,13)
3 (12,13) (11,14)
0 (10,13) (12,13)
0 null null
1 (13,7) (11,9)
1 (11,9) (13,7)
1 null null
2 (1,15) (2,15)
3 (11,13) (12,12)
0 (10,12) (11,13)
1 (13,5) (14,6)
2 (2,12) (0,10)
2 (0,10) (0,8)
2 null null
3 (11,14) (10,13)
0 (1,3) (2,4)
1 (8,2) (7,3)
2 (3,13) (5,15)
2 (5,15) (3,13)
2 null null
3 (11,12) (10,12)
0 (2,4) (3,5)
1 (14,6) (13,5)
2 (1,12) (3,14)
2 (3,14) (5,14)
2 (5,14) (7,12)
2 (7,12) (5,10)
2 null null
3 (10,12) (9,12)
0 (3,5) (4,6)
1 (13,5) (12,4)
2 (1,11) (2,10)
3 (13,12) (11,14)
3 null null
0 (4,6) (5,7)
1 (13,6) (12,5)
2 (4,14) (2,12)
2 null null
3 (12,12) (10,14)
3 (10,14) (8,14)
3 null null
0 (5,7) (6,8)
1 (7,3) (7,2)
2 (3,13) (1,11)
2 (1,11) (3,13)
2 (3,13) (1,11)
2 (1,11) (3,13)
2 (3,13) (1,13)
2 null null
3 (9,12) (10,11)
0 (6,8) (7,9)
1 (11,4) (11,5)
2 (1,13) (0,12)
3 (9,14) (9,15)
0 (13,14) (14,14)
1 (11,5) (12,6)
2 (0,15) (1,14)
3 (8,14) (7,14)
0 (14,14) (13,14)
1 (14,0) (15,1)
2 (2,12) (3,12)
3 (12,8) (11,9)
0 (7,9) (7,10)
1 (13,7) (11,5)
1 (11,5) (13,7)
1 null null
2 (0,9) (1,9)
3 (15,14) (14,14)
0 (7,10) (8,11)
1 (15,3) (14,2)
2 (5,10) (6,9)
3 (12,11) (13,12)
0 (8,11) (9,12)
1 (12,5) (12,7)
1 null null
2 (3,12) (2,11)
3 (10,13) (9,14)
0 (9,12) (10,13)
1 (14,1) (15,2)
2 (2,10) (3,10)
3 (10,11) (10,10)
0 (15,12) (15,14)
0 null null
1 (11,1) (10,2)
2 (6,13) (6,14)
3 (10,10) (11,11)
0 (14,11) (15,12)
1 (13,4) (11,4)
1 null null
2 (6,11) (6,10)
3 (13,12) (12,12)
0 (12,13) (13,12)
1 (13,7) (13,8)
2 (6,10) (7,11)
3 (7,14) (6,13)
0 (13,12) (14,11)
1 (15,1) (14,1)
2 (0,8) (2,10)
2 (2,10) (0,8)
2 (0,8) (2,10)
2 (2,10) (0,8)
2 (0,8) (2,10)
2 (2,10) (2,12)
2 (2,12) (2,10)
2 (2,10) (2,12)
2 (2,12) (2,14)
2 null null
3 (11,11) (10,12)
0 (11,13) (12,13)
1 (14,2) (14,0)
1 (14,0) (14,2)
1 (14,2) (14,0)
1 null null
2 (2,11) (1,11)
3 (10,12) (9,12)
0 (10,13) (11,13)
1 (14,0) (13,0)
2 (0,14) (1,15)
3 (12,9) (10,9)
3 (10,9) (12,9)
3 (12,9) (14,7)
3 (14,7) (12,9)
3 (12,9) (14,7)
3 null null
0 (14,11) (13,12)
1 (13,8) (14,9)
2 (1,11) (1,10)
3 (14,7) (13,6)
GAMEOVER USER CANCEL
UNDECIDED
# Game ended: Sat Apr 05 17:56:10 PDT 2014
